Transaction Date,Customer ID,Description,Stock Code,Invoice No,Quantity,Sales,Unit Price,Date,Category,Profit,Cost,Total Profit
2021-11-18 12:39:00,12931.0,Sheba Perfect Portions Pat Wet Cat Food,22197,577289.0,50,216.0,4.32,2021-11-18,Food,-0.6799999999999997,5,-33.999999999999986
2021-11-18 12:46:00,12682.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,577295.0,1,29.7,29.7,2021-11-18,Disposables,-0.3000000000000007,30,-0.3000000000000007
2021-11-18 12:46:00,12682.0,Pet Hair Remover,23203,577295.0,2,24.96,12.48,2021-11-18,Grooming,1.4800000000000004,11,2.960000000000001
2021-11-18 12:46:00,12682.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,577295.0,1,29.7,29.7,2021-11-18,Food,1.6999999999999993,28,1.6999999999999993
2021-11-18 12:46:00,12682.0,Templation Soft Cat Treats,23084,577295.0,12,128.88,10.74,2021-11-18,Food,-1.2599999999999998,12,-15.119999999999997
2021-11-18 12:48:00,14593.0,Pet Hair Remover,23203,577297.0,1,12.48,12.48,2021-11-18,Grooming,1.4800000000000004,11,1.4800000000000004
2021-11-18 12:49:00,14299.0,Pet Odor Eliminator,84879,577298.0,4,40.56,10.14,2021-11-18,Cleanig Supplies,2.1400000000000006,8,8.560000000000002
2021-11-18 12:49:00,14299.0,Rechargeable Pet Nail Grinder,22960,577298.0,1,25.5,25.5,2021-11-18,Grooming,5.5,20,5.5
2021-11-18 12:49:00,14299.0,Sheba Perfect Portions Pat Wet Cat Food,22197,577298.0,2,10.2,5.1,2021-11-18,Food,0.09999999999999964,5,0.1999999999999993
2021-11-18 12:49:00,14299.0,UltraSound Dog Barking Deterrent,22720,577298.0,1,29.7,29.7,2021-11-18,Electronics,4.699999999999999,25,4.699999999999999
2021-11-18 12:53:00,16924.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,577300.0,1,25.5,25.5,2021-11-18,Grooming,12.5,13,12.5
2021-11-18 12:53:00,16924.0,Sheba Perfect Portions Pat Wet Cat Food,22197,577300.0,2,10.2,5.1,2021-11-18,Food,0.09999999999999964,5,0.1999999999999993
2021-11-18 12:57:00,17904.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577302.0,1,17.7,17.7,2021-11-18,Disposables,-0.3000000000000007,18,-0.3000000000000007
2021-11-18 13:02:00,14390.0,Earth Rated Dog Poop Bags,85099B,577303.0,2,24.96,12.48,2021-11-18,Disposables,3.4800000000000004,9,6.960000000000001
2021-11-18 13:02:00,14390.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577303.0,2,35.4,17.7,2021-11-18,Disposables,-0.3000000000000007,18,-0.6000000000000014
2021-11-18 13:02:00,14390.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,577303.0,2,24.96,12.48,2021-11-18,Food,-1.5199999999999996,14,-3.039999999999999
2021-11-18 13:02:00,14390.0,Pet Grooming Brush,20725,577303.0,2,19.8,9.9,2021-11-18,Grooming,0.9000000000000004,9,1.8000000000000007
2021-11-18 13:02:00,14390.0,Pet Odor Eliminator,84879,577303.0,6,60.84,10.14,2021-11-18,Cleanig Supplies,2.1400000000000006,8,12.840000000000003
2021-11-18 13:02:00,14390.0,Sheba Perfect Portions Pat Wet Cat Food,22197,577303.0,2,10.2,5.1,2021-11-18,Food,0.09999999999999964,5,0.1999999999999993
2021-11-18 13:14:00,15088.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,577308.0,1,25.5,25.5,2021-11-18,Grooming,12.5,13,12.5
2021-11-18 13:14:00,15088.0,NexGard Chew for Dogs,82484,577308.0,1,47.7,47.7,2021-11-18,Food,10.700000000000003,37,10.700000000000003
2021-11-18 13:14:00,15088.0,Sheba Perfect Portions Pat Wet Cat Food,22197,577308.0,2,10.2,5.1,2021-11-18,Food,0.09999999999999964,5,0.1999999999999993
2021-11-18 13:14:00,15088.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,577308.0,1,76.5,76.5,2021-11-18,Food,21.5,55,21.5
2021-11-18 13:14:00,15933.0,Dog and Puppy Pads,85123A,577309.0,1,17.7,17.7,2021-11-18,Disposables,6.699999999999999,11,6.699999999999999
2021-11-18 13:14:00,15933.0,Pet Odor Eliminator,84879,577309.0,2,20.28,10.14,2021-11-18,Cleanig Supplies,2.1400000000000006,8,4.280000000000001
2021-11-18 13:16:00,18225.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,577311.0,1,25.5,25.5,2021-11-18,Grooming,12.5,13,12.5
2021-11-18 13:18:00,17049.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577312.0,4,70.8,17.7,2021-11-18,Disposables,-0.3000000000000007,18,-1.2000000000000028
2021-11-18 13:18:00,17049.0,NexGard Chew for Dogs,82484,577312.0,1,47.7,47.7,2021-11-18,Food,10.700000000000003,37,10.700000000000003
2021-11-18 13:18:00,17049.0,Pet Hair Remover,23203,577312.0,2,24.96,12.48,2021-11-18,Grooming,1.4800000000000004,11,2.960000000000001
2021-11-18 13:21:00,14342.0,Pet Odor Eliminator,84879,577313.0,11,111.54,10.14,2021-11-18,Cleanig Supplies,2.1400000000000006,8,23.540000000000006
2021-11-18 13:23:00,12444.0,UltraSound Dog Barking Deterrent,22720,577314.0,1,29.7,29.7,2021-11-18,Electronics,4.699999999999999,25,4.699999999999999
2021-11-18 13:25:00,17811.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577315.0,1,17.7,17.7,2021-11-18,Disposables,-0.3000000000000007,18,-0.3000000000000007
2021-11-18 13:25:00,17811.0,Purina Pro Plan Adult Sensitive Skin,23284,577315.0,1,49.5,49.5,2021-11-18,Supplements,16.5,33,16.5
2021-11-18 13:25:00,17811.0,Sheba Perfect Portions Pat Wet Cat Food,22197,577315.0,1,5.1,5.1,2021-11-18,Food,0.09999999999999964,5,0.09999999999999964
2021-11-18 13:30:00,12578.0,Pet Hair Remover,23203,577316.0,2,24.96,12.48,2021-11-18,Grooming,1.4800000000000004,11,2.960000000000001
2021-11-18 13:30:00,12578.0,Rechargeable Pet Nail Grinder,22960,577316.0,2,45.0,22.5,2021-11-18,Grooming,2.5,20,5.0
2021-11-18 13:30:00,12578.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,577316.0,1,76.5,76.5,2021-11-18,Food,21.5,55,21.5
2021-11-18 13:33:00,16426.0,Earth Rated Dog Poop Bags,85099B,577317.0,1,12.48,12.48,2021-11-18,Disposables,3.4800000000000004,9,3.4800000000000004
2021-11-18 13:33:00,16426.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577317.0,1,17.7,17.7,2021-11-18,Disposables,-0.3000000000000007,18,-0.3000000000000007
2021-11-18 13:33:00,16426.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,577317.0,1,12.48,12.48,2021-11-18,Food,-1.5199999999999996,14,-1.5199999999999996
2021-11-18 13:33:00,16426.0,Pet Grooming Brush,20725,577317.0,1,9.9,9.9,2021-11-18,Grooming,0.9000000000000004,9,0.9000000000000004
2021-11-18 13:33:00,16426.0,Pet Hair Remover,23203,577317.0,1,12.48,12.48,2021-11-18,Grooming,1.4800000000000004,11,1.4800000000000004
2021-11-18 13:42:00,17675.0,Dog and Puppy Pads,85123A,577318.0,6,91.8,15.3,2021-11-18,Disposables,4.300000000000001,11,25.800000000000004
2021-11-18 13:43:00,17301.0,Pet Odor Eliminator,84879,577319.0,2,20.28,10.14,2021-11-18,Cleanig Supplies,2.1400000000000006,8,4.280000000000001
2021-11-18 13:43:00,17301.0,Templation Soft Cat Treats,23084,577319.0,1,12.48,12.48,2021-11-18,Food,0.4800000000000004,12,0.4800000000000004
2021-11-18 13:44:00,13880.0,Templation Soft Cat Treats,23084,577320.0,1,12.48,12.48,2021-11-18,Food,0.4800000000000004,12,0.4800000000000004
2021-11-18 13:44:00,13880.0,UltraSound Dog Barking Deterrent,22720,577320.0,1,29.7,29.7,2021-11-18,Electronics,4.699999999999999,25,4.699999999999999
2021-11-18 14:15:00,17779.0,Earth Rated Dog Poop Bags,85099B,577329.0,1,12.48,12.48,2021-11-18,Disposables,3.4800000000000004,9,3.4800000000000004
2021-11-18 14:15:00,17779.0,Purina Pro Plan Adult Sensitive Skin,23284,577329.0,1,49.5,49.5,2021-11-18,Supplements,16.5,33,16.5
2021-11-18 14:23:00,14667.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577331.0,1,17.7,17.7,2021-11-18,Disposables,-0.3000000000000007,18,-0.3000000000000007
2021-11-18 14:25:00,13013.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,577332.0,1,25.5,25.5,2021-11-18,Grooming,12.5,13,12.5
2021-11-18 14:40:00,14868.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,577333.0,1,25.5,25.5,2021-11-18,Grooming,12.5,13,12.5
2021-11-18 14:40:00,14868.0,Templation Soft Cat Treats,23084,577333.0,2,24.96,12.48,2021-11-18,Food,0.4800000000000004,12,0.9600000000000009
2021-11-18 14:50:00,14285.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577335.0,1,17.7,17.7,2021-11-18,Disposables,-0.3000000000000007,18,-0.3000000000000007
2021-11-18 14:50:00,14793.0,UltraSound Dog Barking Deterrent,22720,577336.0,1,29.7,29.7,2021-11-18,Electronics,4.699999999999999,25,4.699999999999999
2021-11-18 14:51:00,15494.0,Templation Soft Cat Treats,23084,577337.0,1,12.48,12.48,2021-11-18,Food,0.4800000000000004,12,0.4800000000000004
2021-11-18 15:00:00,16279.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,577341.0,1,25.5,25.5,2021-11-18,Grooming,12.5,13,12.5
2021-11-18 15:00:00,16279.0,Earth Rated Dog Poop Bags,85099B,577341.0,2,24.96,12.48,2021-11-18,Disposables,3.4800000000000004,9,6.960000000000001
2021-11-18 15:00:00,16279.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,577341.0,1,29.7,29.7,2021-11-18,Food,1.6999999999999993,28,1.6999999999999993
2021-11-18 15:00:00,16279.0,Purina Pro Plan Adult Sensitive Skin,23284,577341.0,1,49.5,49.5,2021-11-18,Supplements,16.5,33,16.5
2021-11-18 15:00:00,16279.0,Rechargeable Pet Nail Grinder,22960,577341.0,1,25.5,25.5,2021-11-18,Grooming,5.5,20,5.5
2021-11-18 15:14:00,12437.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,577344.0,1,76.5,76.5,2021-11-18,Food,21.5,55,21.5
2021-11-18 15:41:00,14820.0,Canned Cat Food,21137,577352.0,1,22.5,22.5,2021-11-18,Food,1.5,21,1.5
2021-11-18 15:41:00,14820.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577352.0,2,35.4,17.7,2021-11-18,Disposables,-0.3000000000000007,18,-0.6000000000000014
2021-11-18 15:53:00,14911.0,Dog and Puppy Pads,85123A,577355.0,2,35.4,17.7,2021-11-18,Disposables,6.699999999999999,11,13.399999999999999
2021-11-18 15:53:00,14911.0,ProBiotic Supplements for Dogs,79321,577355.0,1,34.5,34.5,2021-11-18,Supplements,5.5,29,5.5
2021-11-18 15:53:00,14911.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,577355.0,1,76.5,76.5,2021-11-18,Food,21.5,55,21.5
2021-11-18 15:54:00,13098.0,ProBiotic Supplements for Dogs,79321,577357.0,4,118.8,29.7,2021-11-18,Supplements,0.6999999999999993,29,2.799999999999997
2021-11-18 15:54:00,13098.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,577357.0,3,197.1,65.7,2021-11-18,Food,10.700000000000003,55,32.10000000000001
2021-11-18 15:54:00,13098.0,Templation Soft Cat Treats,23084,577357.0,12,128.88,10.74,2021-11-18,Food,-1.2599999999999998,12,-15.119999999999997
2021-11-18 15:59:00,,Canned Cat Food,21137,577358.0,1,44.76,44.76,2021-11-18,Food,23.759999999999998,21,23.759999999999998
2021-11-18 15:59:00,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,577358.0,1,49.74,49.74,2021-11-18,Grooming,36.74,13,36.74
2021-11-18 15:59:00,,Dog and Puppy Pads,85123A,577358.0,1,34.74,34.74,2021-11-18,Disposables,23.740000000000002,11,23.740000000000002
2021-11-18 15:59:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577358.0,2,69.48,34.74,2021-11-18,Disposables,16.740000000000002,18,33.480000000000004
2021-11-18 15:59:00,,Pet Grooming Brush,20725,577358.0,1,24.78,24.78,2021-11-18,Grooming,15.780000000000001,9,15.780000000000001
2021-11-18 15:59:00,,Pet Hair Remover,23203,577358.0,1,24.78,24.78,2021-11-18,Grooming,13.780000000000001,11,13.780000000000001
2021-11-18 15:59:00,,ProBiotic Supplements for Dogs,79321,577358.0,1,74.76,74.76,2021-11-18,Supplements,45.760000000000005,29,45.760000000000005
2021-11-18 15:59:00,,Purina Pro Plan Adult Sensitive Skin,23284,577358.0,1,94.74,94.74,2021-11-18,Supplements,61.739999999999995,33,61.739999999999995
2021-11-18 15:59:00,,Rechargeable Pet Nail Grinder,22960,577358.0,1,49.74,49.74,2021-11-18,Grooming,29.740000000000002,20,29.740000000000002
2021-11-18 15:59:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,577358.0,1,9.78,9.78,2021-11-18,Food,4.779999999999999,5,4.779999999999999
2021-11-18 15:59:00,,Templation Soft Cat Treats,23084,577358.0,47,1164.66,24.78,2021-11-18,Food,12.780000000000001,12,600.6600000000001
2021-11-18 15:59:00,,UltraSound Dog Barking Deterrent,22720,577358.0,1,64.74,64.74,2021-11-18,Electronics,39.739999999999995,25,39.739999999999995
2021-11-18 16:07:00,14903.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577359.0,1,17.7,17.7,2021-11-18,Disposables,-0.3000000000000007,18,-0.3000000000000007
2021-11-18 16:19:00,17063.0,Earth Rated Dog Poop Bags,85099B,577365.0,2,24.96,12.48,2021-11-18,Disposables,3.4800000000000004,9,6.960000000000001
2021-11-18 16:19:00,17063.0,UltraSound Dog Barking Deterrent,22720,577365.0,1,29.7,29.7,2021-11-18,Electronics,4.699999999999999,25,4.699999999999999
2021-11-18 17:03:00,13078.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,-2,-8.64,4.32,2021-11-18,Food,-0.6799999999999997,5,-10.0
2021-11-18 17:06:00,14031.0,Pet Odor Eliminator,84879,577393.0,27,234.9,8.7,2021-11-18,Cleanig Supplies,0.6999999999999993,8,18.89999999999998
2021-11-18 17:06:00,14031.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,577393.0,3,197.1,65.7,2021-11-18,Food,10.700000000000003,55,32.10000000000001
2021-11-18 17:11:00,17621.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577396.0,7,107.1,15.3,2021-11-18,Disposables,-2.6999999999999993,18,-18.899999999999995
2021-11-18 17:11:00,17621.0,Purina Pro Plan Adult Sensitive Skin,23284,577396.0,1,49.5,49.5,2021-11-18,Supplements,16.5,33,16.5
2021-11-18 17:20:00,16201.0,Earth Rated Dog Poop Bags,85099B,577400.0,2,24.96,12.48,2021-11-18,Disposables,3.4800000000000004,9,6.960000000000001
2021-11-18 17:20:00,16201.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,577400.0,2,24.96,12.48,2021-11-18,Food,-1.5199999999999996,14,-3.039999999999999
2021-11-18 17:20:00,16201.0,Pet Grooming Brush,20725,577400.0,2,19.8,9.9,2021-11-18,Grooming,0.9000000000000004,9,1.8000000000000007
2021-11-18 17:20:00,16201.0,Pet Hair Remover,23203,577400.0,2,24.96,12.48,2021-11-18,Grooming,1.4800000000000004,11,2.960000000000001
2021-11-18 17:20:00,16201.0,Pet Odor Eliminator,84879,577400.0,3,30.42,10.14,2021-11-18,Cleanig Supplies,2.1400000000000006,8,6.420000000000002
2021-11-20 10:11:00,15465.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577402.0,20,306.0,15.3,2021-11-20,Disposables,-2.6999999999999993,18,-53.999999999999986
2021-11-20 10:11:00,15465.0,Pet Odor Eliminator,84879,577402.0,6,60.84,10.14,2021-11-20,Cleanig Supplies,2.1400000000000006,8,12.840000000000003
2021-11-20 10:15:00,13988.0,Earth Rated Dog Poop Bags,85099B,577403.0,2,24.96,12.48,2021-11-20,Disposables,3.4800000000000004,9,6.960000000000001
2021-11-20 10:15:00,13988.0,Pet Hair Remover,23203,577403.0,2,24.96,12.48,2021-11-20,Grooming,1.4800000000000004,11,2.960000000000001
2021-11-20 10:36:00,12702.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,577406.0,1,25.5,25.5,2021-11-20,Grooming,12.5,13,12.5
2021-11-20 10:37:00,14739.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577407.0,7,107.1,15.3,2021-11-20,Disposables,-2.6999999999999993,18,-18.899999999999995
2021-11-20 10:51:00,14805.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,577408.0,1,25.5,25.5,2021-11-20,Grooming,12.5,13,12.5
2021-11-20 10:51:00,14805.0,Purina Pro Plan Adult Sensitive Skin,23284,577408.0,1,49.5,49.5,2021-11-20,Supplements,16.5,33,16.5
2021-11-20 10:53:00,16779.0,Purina Pro Plan Adult Sensitive Skin,23284,577409.0,4,169.92,42.48,2021-11-20,Supplements,9.479999999999997,33,37.91999999999999
2021-11-20 10:53:00,16779.0,Sheba Perfect Portions Pat Wet Cat Food,22197,577409.0,2,10.2,5.1,2021-11-20,Food,0.09999999999999964,5,0.1999999999999993
2021-11-20 10:59:00,14664.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,577410.0,1,12.48,12.48,2021-11-20,Food,-1.5199999999999996,14,-1.5199999999999996
2021-11-20 11:00:00,17387.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,577411.0,1,25.5,25.5,2021-11-20,Grooming,12.5,13,12.5
2021-11-20 11:09:00,18118.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577438.0,1,17.7,17.7,2021-11-20,Disposables,-0.3000000000000007,18,-0.3000000000000007
2021-11-20 11:09:00,18118.0,UltraSound Dog Barking Deterrent,22720,577438.0,1,29.7,29.7,2021-11-20,Electronics,4.699999999999999,25,4.699999999999999
2021-11-20 11:25:00,15009.0,Sheba Perfect Portions Pat Wet Cat Food,22197,577469.0,1,5.1,5.1,2021-11-20,Food,0.09999999999999964,5,0.09999999999999964
2021-11-20 11:25:00,15009.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,577469.0,1,76.5,76.5,2021-11-20,Food,21.5,55,21.5
2021-11-20 11:28:00,14503.0,Earth Rated Dog Poop Bags,85099B,577472.0,4,49.92,12.48,2021-11-20,Disposables,3.4800000000000004,9,13.920000000000002
2021-11-20 11:28:00,14503.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577472.0,5,88.5,17.7,2021-11-20,Disposables,-0.3000000000000007,18,-1.5000000000000036
2021-11-20 11:28:00,14503.0,Pet Hair Remover,23203,577472.0,2,24.96,12.48,2021-11-20,Grooming,1.4800000000000004,11,2.960000000000001
2021-11-20 11:28:00,14503.0,Sheba Perfect Portions Pat Wet Cat Food,22197,577472.0,10,51.0,5.1,2021-11-20,Food,0.09999999999999964,5,0.9999999999999964
2021-11-20 11:28:00,15919.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,577473.0,1,25.5,25.5,2021-11-20,Grooming,12.5,13,12.5
2021-11-20 11:28:00,15919.0,Pet Hair Remover,23203,577473.0,1,12.48,12.48,2021-11-20,Grooming,1.4800000000000004,11,1.4800000000000004
2021-11-20 11:28:00,15919.0,Sheba Perfect Portions Pat Wet Cat Food,22197,577473.0,1,5.1,5.1,2021-11-20,Food,0.09999999999999964,5,0.09999999999999964
2021-11-20 11:28:00,15919.0,UltraSound Dog Barking Deterrent,22720,577473.0,1,29.7,29.7,2021-11-20,Electronics,4.699999999999999,25,4.699999999999999
2021-11-20 11:31:00,12540.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,577476.0,2,59.4,29.7,2021-11-20,Disposables,-0.3000000000000007,30,-0.6000000000000014
2021-11-20 11:31:00,12540.0,Pet Odor Eliminator,84879,577476.0,8,81.12,10.14,2021-11-20,Cleanig Supplies,2.1400000000000006,8,17.120000000000005
2021-11-20 11:31:00,12540.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,577476.0,2,59.4,29.7,2021-11-20,Food,1.6999999999999993,28,3.3999999999999986
2021-11-20 11:32:00,14157.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,577477.0,1,25.5,25.5,2021-11-20,Grooming,12.5,13,12.5
2021-11-20 11:33:00,15963.0,Pet Odor Eliminator,84879,577478.0,2,20.28,10.14,2021-11-20,Cleanig Supplies,2.1400000000000006,8,4.280000000000001
2021-11-20 11:33:00,15963.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,577478.0,1,29.7,29.7,2021-11-20,Food,1.6999999999999993,28,1.6999999999999993
2021-11-20 11:34:00,14911.0,Pet Grooming Brush,20725,577479.0,2,19.8,9.9,2021-11-20,Grooming,0.9000000000000004,9,1.8000000000000007
2021-11-20 11:34:00,14911.0,Sheba Perfect Portions Pat Wet Cat Food,22197,577479.0,2,10.2,5.1,2021-11-20,Food,0.09999999999999964,5,0.1999999999999993
2021-11-20 11:37:00,14525.0,Dog and Puppy Pads,85123A,577480.0,11,168.3,15.3,2021-11-20,Disposables,4.300000000000001,11,47.30000000000001
2021-11-20 11:37:00,14525.0,NexGard Chew for Dogs,82484,577480.0,1,47.7,47.7,2021-11-20,Food,10.700000000000003,37,10.700000000000003
2021-11-20 11:43:00,16762.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,577482.0,1,25.5,25.5,2021-11-20,Grooming,12.5,13,12.5
2021-11-20 11:43:00,16762.0,Pet Odor Eliminator,84879,577482.0,2,20.28,10.14,2021-11-20,Cleanig Supplies,2.1400000000000006,8,4.280000000000001
2021-11-20 11:50:00,14502.0,Pet Odor Eliminator,84879,577483.0,1,10.14,10.14,2021-11-20,Cleanig Supplies,2.1400000000000006,8,2.1400000000000006
2021-11-20 11:52:00,13536.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577484.0,1,17.7,17.7,2021-11-20,Disposables,-0.3000000000000007,18,-0.3000000000000007
2021-11-20 11:56:00,16360.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,577485.0,1,25.5,25.5,2021-11-20,Grooming,12.5,13,12.5
2021-11-20 11:56:00,16360.0,Dog and Puppy Pads,85123A,577485.0,1,17.7,17.7,2021-11-20,Disposables,6.699999999999999,11,6.699999999999999
2021-11-20 11:56:00,16360.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577485.0,1,17.7,17.7,2021-11-20,Disposables,-0.3000000000000007,18,-0.3000000000000007
2021-11-20 11:56:00,16360.0,Sheba Perfect Portions Pat Wet Cat Food,22197,577485.0,4,20.4,5.1,2021-11-20,Food,0.09999999999999964,5,0.3999999999999986
2021-11-20 12:00:00,13090.0,Pet Odor Eliminator,84879,577488.0,2,20.28,10.14,2021-11-20,Cleanig Supplies,2.1400000000000006,8,4.280000000000001
2021-11-20 12:00:00,13090.0,Templation Soft Cat Treats,23084,577488.0,4,42.96,10.74,2021-11-20,Food,-1.2599999999999998,12,-5.039999999999999
2021-11-20 12:07:00,,Dog and Puppy Pads,85123A,577489.0,1,17.7,17.7,2021-11-20,Disposables,6.699999999999999,11,6.699999999999999
2021-11-20 12:11:00,16464.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577490.0,1,17.7,17.7,2021-11-20,Disposables,-0.3000000000000007,18,-0.3000000000000007
2021-11-20 12:12:00,14595.0,Sheba Perfect Portions Pat Wet Cat Food,22197,577491.0,4,20.4,5.1,2021-11-20,Food,0.09999999999999964,5,0.3999999999999986
2021-11-20 12:13:00,16900.0,Pet Grooming Brush,20725,577492.0,2,19.8,9.9,2021-11-20,Grooming,0.9000000000000004,9,1.8000000000000007
2021-11-20 12:13:00,17323.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,577493.0,1,12.48,12.48,2021-11-20,Food,-1.5199999999999996,14,-1.5199999999999996
2021-11-20 12:13:00,17323.0,Pet Grooming Brush,20725,577493.0,1,9.9,9.9,2021-11-20,Grooming,0.9000000000000004,9,0.9000000000000004
2021-11-20 12:13:00,17323.0,Pet Hair Remover,23203,577493.0,2,24.96,12.48,2021-11-20,Grooming,1.4800000000000004,11,2.960000000000001
2021-11-20 12:20:00,14704.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,577495.0,1,76.5,76.5,2021-11-20,Food,21.5,55,21.5
2021-11-20 12:20:00,16784.0,Canned Cat Food,21137,577496.0,2,45.0,22.5,2021-11-20,Food,1.5,21,3.0
2021-11-20 12:22:00,17555.0,Earth Rated Dog Poop Bags,85099B,577497.0,1,12.48,12.48,2021-11-20,Disposables,3.4800000000000004,9,3.4800000000000004
2021-11-20 12:30:00,14052.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577500.0,1,17.7,17.7,2021-11-20,Disposables,-0.3000000000000007,18,-0.3000000000000007
2021-11-20 12:30:00,14052.0,Purina Pro Plan Adult Sensitive Skin,23284,577500.0,1,49.5,49.5,2021-11-20,Supplements,16.5,33,16.5
2021-11-20 12:32:00,14075.0,Templation Soft Cat Treats,23084,577501.0,2,24.96,12.48,2021-11-20,Food,0.4800000000000004,12,0.9600000000000009
2021-11-20 12:34:00,12598.0,Templation Soft Cat Treats,23084,577502.0,3,37.44,12.48,2021-11-20,Food,0.4800000000000004,12,1.4400000000000013
2021-11-20 12:34:00,18110.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,577503.0,1,25.5,25.5,2021-11-20,Grooming,12.5,13,12.5
2021-11-20 12:36:00,14159.0,Dog and Puppy Pads,85123A,577504.0,1,17.7,17.7,2021-11-20,Disposables,6.699999999999999,11,6.699999999999999
2021-11-20 12:36:00,14159.0,Earth Rated Dog Poop Bags,85099B,577504.0,1,12.48,12.48,2021-11-20,Disposables,3.4800000000000004,9,3.4800000000000004
2021-11-20 12:36:00,14159.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,577504.0,1,17.7,17.7,2021-11-20,Disposables,-0.3000000000000007,18,-0.3000000000000007
2021-11-20 12:36:00,14159.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,577504.0,1,12.48,12.48,2021-11-20,Food,-1.5199999999999996,14,-1.5199999999999996
2021-11-20 12:36:00,14159.0,Pet Grooming Brush,20725,577504.0,1,9.9,9.9,2021-11-20,Grooming,0.9000000000000004,9,0.9000000000000004
2021-11-20 12:36:00,14159.0,Pet Hair Remover,23203,577504.0,1,12.48,12.48,2021-11-20,Grooming,1.4800000000000004,11,1.4800000000000004
2021-11-20 12:36:00,14159.0,Rechargeable Pet Nail Grinder,22960,577504.0,1,25.5,25.5,2021-11-20,Grooming,5.5,20,5.5
2021-11-20 12:36:00,14159.0,UltraSound Dog Barking Deterrent,22720,577504.0,1,29.7,29.7,2021-11-20,Electronics,4.699999999999999,25,4.699999999999999
